,title,category,url,episodes,aired,ended
7614,Bakemono no Ko,movie,https://anidb.net/anime/10967,1,2015-11-07,2015-11-07
7615,Prison School,series,https://anidb.net/anime/10768,12,2015-11-07,2015-09-26
7616,God Eater,series,https://anidb.net/anime/10842,13,2015-12-07,2016-03-26
7617,Venus Project: Climax,series,https://anidb.net/anime/11122,6,2015-12-07,2015-09-20
7618,Makura no Danshi,series,https://anidb.net/anime/11213,12,2015-07-14,2015-09-29
7619,Gekijouban Meiji Tokyo Renka,movie,https://anidb.net/anime/10240,2,2015-07-18,2016-06-05
7620,Pikachu to Pokemon Ongakutai,movie,https://anidb.net/anime/11050,1,2015-07-18,2015-07-18
7621,The Idolmaster: Cinderella Girls (2015),series,https://anidb.net/anime/11135,12,2015-07-18,2015-10-17
7622,Pokemon the Movie XY: Ring no Choumajin Hoopa,movie,https://anidb.net/anime/10966,1,2015-07-18,2015-07-18
7623,Fate/Kaleid Liner Prisma Illya Zwei! (2015),special,https://anidb.net/anime/10804,1,2015-07-25,2015-07-25
7624,Saki Biyori Animation,special,https://anidb.net/anime/10849,1,2015-07-25,2015-07-25
7625,Fate/Kaleid Liner Prisma Illya Zwei Herz!,series,https://anidb.net/anime/10833,10,2015-07-25,2015-09-26
7626,Gui Bao: Baoxiao Chuang Yuzhou,movie,https://anidb.net/anime/13765,1,2015-06-08,2015-06-08
7627,Stitch! Perfect Memory,special,https://anidb.net/anime/11374,1,2015-07-08,2015-07-08
7628,Boruto: Naruto the Movie,movie,https://anidb.net/anime/10961,1,2015-07-08,2015-07-08
7629,Xiao Hua Xian 2,series,https://anidb.net/anime/13709,52,2015-07-08,2015-12-26
7630,"Ano Hi, Bokura wa Senjou de: Shounenhei no Kokuhaku",special,https://anidb.net/anime/11538,1,2015-11-08,2015-11-08
7631,Robotex,series,https://anidb.net/anime/13386,26,2015-08-21,2016-03-17
7632,Yuru Yuri Nachuyachumi!+,special,https://anidb.net/anime/11276,2,2015-08-21,2015-09-18
7633,Aikatsu! Music Award: Minna de Shou o Moraccha Ima Show!,movie,https://anidb.net/anime/11262,1,2015-08-22,2015-08-22
7634,Gekijouban Date a Live: Mayuri Judgement,movie,https://anidb.net/anime/10688,1,2015-08-22,2015-08-22
7635,Hikawa Maru Monogatari,movie,https://anidb.net/anime/11369,1,2015-08-22,2015-08-22
7636,Isuca OAD,special,https://anidb.net/anime/10957,1,2015-08-26,2015-08-26
7637,Youtai Nuhai Zai Shanghai 2: Xiang Lian Mi Ma,movie,https://anidb.net/anime/13719,1,2015-08-28,2015-08-28
7638,Gekijouban Yowamushi Pedal,movie,https://anidb.net/anime/11154,1,2015-08-28,2015-08-28
7639,Gakuen Handsome the Animation,special,https://anidb.net/anime/11174,1,2015-08-28,2015-08-28
7640,Lupin Sansei (2015),series,https://anidb.net/anime/10882,26,2015-08-30,2015-11-30
7641,Dou Long Zhanshi 3 Long Yin Zhi Zhan,series,https://anidb.net/anime/15150,60,2015-01-09,2015-10-31
7642,Aru Hi: Inu no Kuni kara Tegami ga Kite,special,https://anidb.net/anime/11472,1,2015-03-09,2015-03-09
7643,Zhandou Wang: Jufeng Zhan Hun 3,series,https://anidb.net/anime/12960,40,2015-03-09,2015-12-10
7644,OVA Tokyo Ghoul,special,https://anidb.net/anime/11268,2,2015-05-09,2015-12-25
7645,Eiga Kaiketsu Zorori: Uchuu no Yuusha-tachi,movie,https://anidb.net/anime/11133,1,2015-12-09,2015-12-09
7646,Zhu Zhu Xia: Wu Ling Shou Wei Zhe,series,https://anidb.net/anime/13457,52,2015-09-18,??.12.2015
7647,Akatsuki no Yona (2015),special,https://anidb.net/anime/11143,3,2015-09-18,2016-12-19
7648,Kokoro ga Sakebitagatterunda.,movie,https://anidb.net/anime/10959,1,2015-09-19,2015-09-19
7649,"Diabolik Lovers More, Blood",series,https://anidb.net/anime/11068,12,2015-09-24,2015-10-12
7650,Owarimonogatari,series,https://anidb.net/anime/11350,12,2015-04-10,2015-12-20
7651,Fuusen Inu Tinny 2,series,https://anidb.net/anime/11614,26,2015-09-25,2016-03-25
7652,Utawarerumono: Itsuwari no Kamen,series,https://anidb.net/anime/11272,25,2015-04-10,2016-03-27
7653,"Wake Up, Girls! Zoku Gekijouban",movie,https://anidb.net/anime/10977,2,2015-09-25,2015-11-12
7654,Concrete Revolutio: Choujin Gensou,series,https://anidb.net/anime/11343,13,2015-04-10,2015-12-27
7655,Aria the Avvenire,special,https://anidb.net/anime/11059,3,2015-09-26,2015-09-26
7656,Komori-san wa Kotowarenai!,series,https://anidb.net/anime/11323,12,2015-04-10,2015-12-20
7657,Kamisama Minarai: Himitsu no Cocotama,series,https://anidb.net/anime/11293,139,2015-01-10,2018-06-28
7658,Oshiri Kajiri Mushi (2015),series,https://anidb.net/anime/11684,10,2015-05-10,2015-07-12
7659,Shisha no Teikoku,movie,https://anidb.net/anime/10952,1,2015-02-10,2015-02-10
7660,One Punch Man,series,https://anidb.net/anime/11123,12,2015-05-10,2015-12-21
7661,Kagewani,series,https://anidb.net/anime/11173,13,2015-02-10,2015-12-25
7662,Koukaku no Pandora: Ghost Urn,series,https://anidb.net/anime/11815,12,2015-05-12,2016-03-25
7663,Phantasy Star Online 2 the Animation,series,https://anidb.net/anime/11365,12,2016-08-01,2016-01-04
7664,Dochamon Junior,series,https://anidb.net/anime/11674,16,2015-05-10,2016-02-22
7665,Eiga High Speed!: Free! Starting Days,movie,https://anidb.net/anime/11155,1,2015-05-12,2015-05-12
7666,Young Black Jack,series,https://anidb.net/anime/11226,12,2015-02-10,2015-12-18
7667,Hero Company,special,https://anidb.net/anime/11171,1,2015-05-10,2015-05-10
7668,Doushitemo Eto ni Hairitai,series,https://anidb.net/anime/11567,13,2015-11-10,2016-10-01
7669,Sekkou Boys,series,https://anidb.net/anime/11547,12,2016-08-01,2016-03-25
7670,Hantsu x Trash,special,https://anidb.net/anime/11530,3,2015-06-10,2016-04-11
7671,Kyoufu! Zombie Neko,series,https://anidb.net/anime/11546,52,2015-02-10,2016-09-30
7672,High School DxD Born: Yomigaeranai Fushichou,special,https://anidb.net/anime/11844,1,2015-09-12,2015-09-12
7673,Brave Beats,series,https://anidb.net/anime/11573,22,2015-11-10,2016-03-27
7674,Oshiete! Galko-chan,series,https://anidb.net/anime/11756,12,2016-08-01,2016-03-25
7675,Yuru Yuri San Hai!,series,https://anidb.net/anime/11124,12,2015-06-10,2015-12-22
7676,Lance N` Masques,series,https://anidb.net/anime/10622,12,2015-02-10,2015-12-18
7677,Ganbare! Lulu Lolo (2016),series,https://anidb.net/anime/11678,10,2016-01-21,2016-03-24
7678,Cardfight!! Vanguard G: Girs Crisis Hen,series,https://anidb.net/anime/11485,26,2015-11-10,2016-10-04
7679,Eiga The Snack World,movie,https://anidb.net/anime/11181,1,2015-12-19,2015-12-19
7680,Kizumonogatari,movie,https://anidb.net/anime/8357,3,2016-08-01,2017-06-01
7681,Hidan no Aria AA,series,https://anidb.net/anime/10980,12,2015-06-10,2015-12-22
7682,Miss Monochrome: The Animation 3,series,https://anidb.net/anime/11553,13,2015-02-10,2015-12-25
7683,Ketsuekigata-kun! 3,series,https://anidb.net/anime/11569,12,2015-10-13,2015-12-29
7684,JK Meshi!,series,https://anidb.net/anime/11578,26,2015-06-10,2016-03-29
7685,Ponkotsu Quest: Maou to Haken no Mamono-tachi (2016),series,https://anidb.net/anime/12964,12,2016-01-25,2016-12-26
7686,Ansatsu Kyoushitsu (2016),series,https://anidb.net/anime/11203,25,2016-08-01,2016-01-07
7687,Utopa,movie,https://anidb.net/anime/11278,1,2016-03-19,2016-03-19
7688,Alice in Dreamland,movie,https://anidb.net/anime/11733,1,2015-12-19,2015-12-19
7689,Ani Tore! EX,series,https://anidb.net/anime/11540,12,2015-10-13,2015-12-29
7690,Hacka Doll: The Animation,series,https://anidb.net/anime/11218,13,2015-02-10,2015-12-25
7691,Shin Atashinchi,series,https://anidb.net/anime/11198,26,2015-06-10,2016-05-04
7692,Eiga Youkai Watch: Enma Daiou to Itsutsu no Monogatari Da Nyan!,movie,https://anidb.net/anime/11288,1,2015-12-19,2015-12-19
7693,Shinmai Maou no Testament Burst (2016),special,https://anidb.net/anime/11890,1,2016-01-26,2016-01-26
7694,Boku dake ga Inai Machi,series,https://anidb.net/anime/11292,12,2016-08-01,2016-03-25
7695,Kacchikenee!,movie,https://anidb.net/anime/11279,1,2016-03-19,2016-03-19
7696,Comet Lucifer,series,https://anidb.net/anime/11453,12,2015-03-10,2015-12-20
7697,Neko no Dayan: Nihon e Iku,series,https://anidb.net/anime/11570,12,2015-10-17,2016-09-01
7698,Starmyu,series,https://anidb.net/anime/11144,12,2015-06-10,2015-12-22
7699,Okusama ga Seitokaichou! Seitokaichou to Ofuro Asobi,special,https://anidb.net/anime/11743,1,2016-01-27,2016-01-27
7700,Duel Masters: Hamukatsu to Dogiragon no Curry-pan Daibouken,movie,https://anidb.net/anime/11987,1,2016-03-19,2016-03-19
7701,Kochinpa!,series,https://anidb.net/anime/11825,12,2015-12-22,2016-05-26
7702,Osomatsu-san,series,https://anidb.net/anime/11347,25,2015-06-10,2016-03-29
7703,Divine Gate,series,https://anidb.net/anime/11266,12,2016-08-01,2016-03-25
7704,Gakusen Toshi Asterisk,series,https://anidb.net/anime/11177,12,2015-03-10,2015-12-19
7705,Queen`s Blade: Grimoire,special,https://anidb.net/anime/11257,2,2016-01-29,2016-09-28
7706,Colorful Ninja Iromaki,movie,https://anidb.net/anime/11282,1,2016-03-19,2016-03-19
7707,Eiga Chibi Maruko-chan: Italia kara Kita Shounen,movie,https://anidb.net/anime/11354,1,2015-12-23,2015-12-23
7708,Cyborg 009 vs. Devilman,special,https://anidb.net/anime/11169,3,2015-10-17,2015-10-17
7709,King of Prism by Pretty Rhythm,movie,https://anidb.net/anime/11682,1,2016-09-01,2016-09-01
7710,"Ore ga Ojou-sama Gakkou ni ""Shomin Sample"" Toshite Gets-sareta Ken",series,https://anidb.net/anime/10729,12,2015-07-10,2015-12-23
7711,Xiong Chumo: Xiong Zin Guilai,movie,https://anidb.net/anime/14080,1,2016-01-30,2016-01-30
7712,Himouto! Umaru-chan: Umaru-chan Mou Ikkai!,special,https://anidb.net/anime/11287,2,2015-10-19,2017-04-19
7713,Big Order,special,https://anidb.net/anime/11086,1,2015-03-10,2015-03-10
7714,Mim Mam Mint,series,https://anidb.net/anime/11861,4,2015-12-24,2016-03-24
7715,Eiga Precure All Stars: Minna de Utau - Kiseki no Mahou!,movie,https://anidb.net/anime/11797,1,2016-03-19,2016-03-19
7716,Choegangjeonsa Mini-teukgongdae: Yeongung-ui Tansaen,movie,https://anidb.net/anime/14576,1,2016-04-02,2016-04-02
7717,Dance with Devils,series,https://anidb.net/anime/11067,12,2015-07-10,2015-12-23
7718,Mitsuami no Kamisama,movie,https://anidb.net/anime/11869,1,2015-10-24,2015-10-24
7719,"Watashitachi, Luck Logic Bu!",series,https://anidb.net/anime/11781,12,2016-09-01,2016-03-26
7720,Kaze no Matasaburou (2016),movie,https://anidb.net/anime/11281,1,2016-03-19,2016-03-19
7721,Soukyuu no Fafner: Dead Aggressor - Exodus (2015),series,https://anidb.net/anime/11176,13,2015-03-10,2015-12-26
7722,Futsuu no Joshikousei ga [Locodol] Yattemita. (2015),special,https://anidb.net/anime/11286,2,2015-12-25,2016-06-22
7723,"Kono Danshi, Mahou ga Oshigoto Desu.",series,https://anidb.net/anime/11792,4,2016-05-02,2016-02-26
7724,Tobidasu PriPara: Minna de Mezase! Idol Grand Prix,movie,https://anidb.net/anime/11294,1,2015-10-24,2015-10-24
7725,Fushigi na Somera-chan,series,https://anidb.net/anime/11172,12,2015-07-10,2015-12-23
7726,Luck and Logic,series,https://anidb.net/anime/11780,12,2016-09-01,2016-03-26
7727,Kindaichi Shounen no Jikenbo Returns (2015),series,https://anidb.net/anime/11367,22,2015-03-10,2016-03-26
7728,Dimension W,series,https://anidb.net/anime/11345,12,2015-12-26,2016-03-27
7729,Korogashi-ya no Pun,special,https://anidb.net/anime/13863,1,2016-03-24,2016-03-24
7730,Bubuki Buranki,series,https://anidb.net/anime/11761,12,2016-09-01,2016-03-26
7731,Chieri to Cherry,movie,https://anidb.net/anime/11371,1,2015-10-24,2015-10-24
7732,DD Hokuto no Ken 2: Ichigo Aji+,series,https://anidb.net/anime/11289,12,2015-07-10,2015-12-23
7733,Gekijouban Last Exile: Gin`yoku no Fam - Over the Wishes,movie,https://anidb.net/anime/11713,1,2016-06-02,2016-06-02
7734,Shoujo-tachi wa Kouya o Mezasu: Anime Edition,special,https://anidb.net/anime/11726,1,2016-03-25,2016-03-25
7735,Neko Nanka Yonde mo Konai.,series,https://anidb.net/anime/11677,12,2015-03-10,2015-12-19
7736,Jingju Mao,series,https://anidb.net/anime/15567,60,2015-12-28,2016-10-21
7737,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri (2016)",series,https://anidb.net/anime/11602,12,2016-09-01,2016-03-26
7738,Nagato Yuki-chan no Shoushitsu: Owarenai Natsuyasumi,special,https://anidb.net/anime/11163,1,2015-10-26,2015-10-26
7739,Tantei Team KZ: Jiken Note,series,https://anidb.net/anime/11363,16,2015-07-10,2016-01-27
7740,Rilu Rilu Fairilu: Yousei no Door,series,https://anidb.net/anime/11834,59,2016-06-02,2017-03-25
7741,Xiongmao He Xiao Yan Shu,series,https://anidb.net/anime/13816,52,2016-03-28,-
7742,Heavy Object,series,https://anidb.net/anime/10864,24,2015-03-10,2016-03-26
7743,Pocket Monsters XY&Z,series,https://anidb.net/anime/11585,47,2015-10-29,2016-10-27
7744,Hifuu Katsudou Kiroku: The Sealed Esoteric History,special,https://anidb.net/anime/12338,TBC,2015-12-29,-
7745,Taimadou Gakuen 35 Shiken Shoutai,series,https://anidb.net/anime/10598,12,2015-08-10,2015-12-24
7746,Durarara!!x2 Ketsu,series,https://anidb.net/anime/10867,12,2016-09-01,2016-03-26
7747,Mahou Tsukai Precure!,series,https://anidb.net/anime/11794,50,2016-07-02,2017-01-29
7748,Uchuu Patrol Luluco,series,https://anidb.net/anime/11920,13,2016-01-04,2016-06-24
7749,Shouwa Genroku Rakugo Shinjuu (2016),series,https://anidb.net/anime/10960,13,2016-09-01,2016-02-04
7750,"Eikoku Ikka, Shougatsu o Taberu",special,https://anidb.net/anime/11760,1,2016-01-01,2016-01-01
7751,Noragami Aragoto,series,https://anidb.net/anime/11170,13,2015-03-10,2015-12-26
7752,Glass no Hana to Kowasu Sekai,movie,https://anidb.net/anime/10576,1,2015-10-29,2015-10-29
7753,Reikenzan: Hoshikuzu-tachi no Utage,series,https://anidb.net/anime/11784,12,2016-09-01,2016-03-26
7754,Nintama Rantarou no Uchuu Daibouken with Cosmic Front Next,special,https://anidb.net/anime/13220,2,2016-11-02,2016-05-03
7755,Sakurako-san no Ashimoto ni wa Shitai ga Umatte Iru,series,https://anidb.net/anime/11104,12,2015-08-10,2015-12-24
7756,Kagewani: Shou,series,https://anidb.net/anime/11921,13,2016-01-04,2016-06-24
7757,Age of Obscure,movie,https://anidb.net/anime/13930,1,??.??.2016,??.??.2016
7758,Mini Van 2,series,https://anidb.net/anime/11486,26,2015-03-10,2016-03-26
7759,Gekijouban Selector Destructed WIXOSS,movie,https://anidb.net/anime/11197,1,2016-02-13,2016-02-13
7760,Eiga Go! Princess Precure Go! Go!! Gouka 3-bondate!!!,movie,https://anidb.net/anime/11341,3,2015-10-31,2015-10-31
7761,Subete ga F ni Naru,series,https://anidb.net/anime/10950,11,2015-09-10,2015-12-18
7762,Mayoiga,series,https://anidb.net/anime/11863,12,2016-01-04,2016-06-17
7763,Ooya-san wa Shishunki!,series,https://anidb.net/anime/11595,12,2016-10-01,2016-03-27
7764,Rakudai Kishi no Cavalry,series,https://anidb.net/anime/11126,12,2015-03-10,2015-12-19
7765,Mini Hama: Minimum-Hamatora,series,https://anidb.net/anime/11728,8,2015-01-11,2015-12-21
7766,Xiong Chumo: Xiari Lianlian Kan,series,https://anidb.net/anime/14079,52,2016-02-13,-
7767,"Watashitachi ga Tsutaetai, Taisetsu na Koto wa",special,https://anidb.net/anime/13594,3,??.??.2016,??.??.2016
7768,Niji-iro Days,series,https://anidb.net/anime/11487,24,2016-10-01,2016-06-26
7769,UFO Gakuen no Himitsu,movie,https://anidb.net/anime/11263,1,2015-10-10,2015-10-10
7770,"Neko mo, Ondake",series,https://anidb.net/anime/12016,12,2016-01-04,2016-06-17
7771,Itoshi no Muuco,series,https://anidb.net/anime/11200,25,2015-03-10,2016-03-26
7772,Doukyuusei,movie,https://anidb.net/anime/11134,1,2016-02-20,2016-02-20
7773,Triage X: Recollection XOXO,special,https://anidb.net/anime/11121,1,2015-02-11,2015-02-11
7774,Xiao Men Shen,movie,https://anidb.net/anime/12191,1,2016-01-01,2016-01-01
7775,Shinmai Maou no Testament Burst,series,https://anidb.net/anime/11142,10,2015-10-10,2015-12-12
7776,Nurse Witch Komugi-chan R,series,https://anidb.net/anime/11721,12,2016-10-01,2016-03-27
7777,Ushio to Tora (2016),series,https://anidb.net/anime/11318,13,2016-01-04,2016-06-24
7778,Nisekoi: (2016),special,https://anidb.net/anime/11551,2,2016-04-01,2016-04-01
7779,Valkyrie Drive: Mermaid,series,https://anidb.net/anime/11148,12,2015-10-10,2015-12-26
7780,K: Return of Kings,series,https://anidb.net/anime/10929,13,2015-03-10,2015-12-26
7781,Shokugeki no Souma OAD,special,https://anidb.net/anime/11664,5,2015-03-11,2018-02-05
7782,Yami Shibai 3,series,https://anidb.net/anime/11748,13,2016-11-01,2016-04-04
7783,Future Card Buddyfight DDD,series,https://anidb.net/anime/11960,51,2016-02-04,2017-03-25
7784,Flowering Heart,series,https://anidb.net/anime/11913,26,2016-02-25,2016-05-24
7785,Annyeong Jaduya 3 Special,series,https://anidb.net/anime/12795,13,2015-09-11,2016-01-02
7786,Ame-iro Cocoa: Rainy Color e Youkoso,series,https://anidb.net/anime/11338,12,2015-04-10,2015-12-20
7787,Haruchika: Haruta to Chika wa Seishun Suru,series,https://anidb.net/anime/11270,12,2016-04-01,2016-03-24
7788,Saijaku Muhai no Bahamut,series,https://anidb.net/anime/11233,12,2016-11-01,2016-03-28
7789,Panpaka Pants WO New!,series,https://anidb.net/anime/12068,26,2016-02-04,2016-10-15
7790,Owari no Seraph: Nagoya Kessen Hen,series,https://anidb.net/anime/10984,12,2015-10-10,2015-12-26
7791,Gekijouban Tantei Opera Milky Holmes: Gyakushuu no Milky Holmes,movie,https://anidb.net/anime/11527,1,2016-02-27,2016-02-27
7792,Harmony,movie,https://anidb.net/anime/10932,1,2015-11-13,2015-11-13
7793,Onsen Yousei Hakone-chan,series,https://anidb.net/anime/11342,13,2015-04-10,2015-12-27
7794,Prince of Stride: Alternative,series,https://anidb.net/anime/11552,12,2016-05-01,2016-03-22
7795,Bonobono (2016),series,https://anidb.net/anime/11843,TBC,2016-02-04,-
7796,Gochuumon wa Usagi Desuka??,series,https://anidb.net/anime/11049,12,2015-10-10,2015-12-26
7797,Schwarzesmarken,series,https://anidb.net/anime/11255,12,2016-11-01,2016-03-28
7798,Fw: Hamatora,movie,https://anidb.net/anime/11727,1,2015-11-14,2015-11-14
7799,Kanojo to Kanojo no Neko: Everything Flows,series,https://anidb.net/anime/11874,4,2016-04-03,2016-03-25
7800,"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page",special,https://anidb.net/anime/11524,1,2016-05-01,2016-05-01
7801,Kowabon,series,https://anidb.net/anime/11284,13,2015-04-10,2015-12-27
7802,Aggressive Retsuko,series,https://anidb.net/anime/12002,100,2016-02-04,2018-03-31
7803,Zui Hou Jue Ding Ai Shang Ni,series,https://anidb.net/anime/13746,13,2015-11-15,2015-12-27
7804,Hai to Gensou no Grimgar,series,https://anidb.net/anime/11712,12,2016-11-01,2016-03-28
7805,Gamba: Gamba to Nakama-tachi,movie,https://anidb.net/anime/11225,1,2015-10-10,2015-10-10
7806,Prison School: Mad Wax,special,https://anidb.net/anime/11805,1,2016-04-03,2016-04-03
7807,Shoujo-tachi wa Kouya o Mezasu,series,https://anidb.net/anime/11725,12,2016-07-01,2016-03-24
7808,Sansha San`you,series,https://anidb.net/anime/11568,12,2016-02-04,2016-06-27
7809,Ketsuekigata-kun! 4,series,https://anidb.net/anime/11826,12,2016-12-01,2016-03-29
7810,Peeping Life TV: Season 1??,series,https://anidb.net/anime/11550,12,2015-04-10,2015-12-20
7811,Noragami Aragoto OAD,special,https://anidb.net/anime/11860,2,2015-11-17,2016-03-17
7812,Garo: Guren no Tsuki,series,https://anidb.net/anime/11459,23,2015-10-10,2016-02-04
7813,Munen,movie,https://anidb.net/anime/12650,1,2016-05-03,2016-05-03
7814,Terra Formars: Revenge,series,https://anidb.net/anime/11493,13,2016-02-04,2016-06-25
7815,Musaigen no Phantom World,series,https://anidb.net/anime/11500,13,2016-07-01,2016-03-31
7816,Kidou Senshi Gundam: Tekketsu no Orphans,series,https://anidb.net/anime/11372,25,2015-04-10,2016-03-27
7817,Digimon Adventure Tri.,movie,https://anidb.net/anime/10764,6,2015-11-21,2018-05-05
7818,Mahou Shoujo Nante Mou Ii Desu kara.,series,https://anidb.net/anime/11691,12,2016-12-01,2016-03-29
7819,Moom,movie,https://anidb.net/anime/11800,1,2016-05-03,2016-05-03
7820,Sushi Police,series,https://anidb.net/anime/11600,13,2016-07-01,2016-03-31
7821,JoJo no Kimyou na Bouken: Diamond wa Kudakenai,series,https://anidb.net/anime/11734,39,2016-02-04,2016-12-24
7822,Girls und Panzer Gekijouban,movie,https://anidb.net/anime/10008,1,2015-11-21,2015-11-21
7823,Ao no Kanata no Four Rhythm,series,https://anidb.net/anime/10934,12,2016-12-01,2016-03-29
7824,Norn 9: Norn + Nonetto,series,https://anidb.net/anime/11515,12,2016-07-01,2016-03-31
7825,Haikyuu!! Second Season,series,https://anidb.net/anime/10981,25,2015-04-10,2016-03-27
